year,month,day,hour,minute,ain1,ain2,ain3,ain4,ain5,voltage1,voltage2,voltage3,voltage4,voltage5,value1,value2,value3,value4,value5
2017,7,1,21,0,10637.414781297135,11033.508295625943,17523.387631975867,17416.361990950227,2248.8536953242838,1.071272850216424,1.1111626398509444,1.764745457679438,1.753967119917431,0.22647757380976036,10.904961793672753,11.962645663230502,29.292493982086047,29.006704708791652,0.0
2017,7,1,22,0,10654.593501805055,11048.424548736462,17521.34584837545,17417.85415162455,2248.8173285198554,1.0730028847925068,1.1126648258216114,1.7645398338779215,1.7541173923747204,0.22647391132714517,10.950833924903963,12.002476353861054,29.28704183555798,29.01068920596673,0.0
2017,7,1,23,0,10668.96675900277,11070.0,17519.404432132964,17419.182825484764,2248.7839335180056,1.0744503869409376,1.114837646484375,1.7643443179262641,1.7542512009018345,0.22647054813327552,10.989214665629163,12.060089025863153,29.281857700213955,29.01423715951661,0.0
2017,7,2,0,0,10681.370592149035,11096.835662009315,17516.67864271457,17420.468396540255,2248.7531603459747,1.0756995522492105,1.1175402126864282,1.7640698090919398,1.7543806681534646,0.22646744898257062,11.022336474720575,12.13174798181437,29.27457905651145,29.01767000348343,0.0
2017,7,2,1,0,10694.950735764556,11127.483045425464,17511.36532309661,17421.535508637236,2248.724248240563,1.0770671813059371,1.1206266495636923,1.763534715445623,1.7544881350248194,0.22646453725895055,11.05859936821016,12.213585327395773,29.260390966687023,29.02051950400437,0.0
2017,7,2,2,0,10709.419593345656,11160.889710412815,17503.81762168823,17421.426987060997,2248.6974738139247,1.0785243109428655,1.1239909683563647,1.7627746018816937,1.754477206160827,0.2264618408198865,11.097235383264495,12.302790754440188,29.24023643935144,29.020229723505054,0.0
2017,7,2,3,0,10725.472684085511,11197.945368171022,17494.800475059383,17420.477434679335,2248.6722090261283,1.0801409858847457,1.127722769550926,1.7618665030478298,1.754381578424481,0.22645929641579224,11.140101766467097,12.40174003354264,29.216158059963107,29.017694139458573,0.0
2017,7,2,4,0,10742.795180722891,11236.266207687895,17483.651176133102,17418.47619047619,2248.6494549627078,1.0818854997846086,1.1315819851229127,1.7607436794969316,1.7541800370109677,0.22645700486548934,11.186357819181593,12.504067724338576,29.18638622188058,29.012350238072422,0.0
2017,7,2,5,0,10760.539101497505,11276.889628397115,17471.91569606212,17415.460898502497,2248.627842484748,1.0836724545383083,1.1356730887576467,1.7595618225373761,1.7538763731635416,0.22645482828368496,11.233739197622919,12.612543962563775,29.1550491039439,29.00429854474104,0.0
2017,7,2,6,0,10778.711063372717,11317.830290010741,17460.105263157893,17411.75939849624,2248.607948442535,1.0855025164422876,1.1397961413949953,1.7583724173900264,1.753503602570289,0.22645282476468193,11.282263568743094,12.721867333476904,29.12351184465407,28.994414475480696,0.0
2017,7,2,7,0,10798.65278500781,11359.975013014055,17449.080687142112,17408.218636127018,2248.589276418532,1.0875108075725233,1.1440404524473025,1.7572621542733513,1.7531470191906915,0.2264509443145193,11.335513715040873,12.83440588979775,29.094073048404933,28.98495961266474,0.0
2017,7,2,8,0,10818.935353535353,11403.533333333333,17440.678787878787,17405.838383838385,2248.571717171717,1.0895534248665126,1.1484271239752721,1.7564160159139923,1.7529073087253957,0.22644917593158856,11.389674024817555,12.950719155891449,29.07163756046909,28.97860365303622,0.0
2017,7,2,9,0,10841.843137254902,11450.150980392156,17436.417647058825,17405.960784313724,2248.5607843137254,1.0918604221998476,1.1531218942473918,1.755986884820695,1.7529196355272743,0.2264480748889493,11.450844411749591,13.075201707281074,29.060259083935012,28.978930500072238,0.0
2017,7,2,10,0,10865.226082817706,11499.37934316992,17436.205616373154,17409.399333650643,2248.571156592099,1.094215272438634,1.158079584685466,1.7559655317518044,1.7532659249893545,0.22644911947589666,11.513283625784279,13.206655627059932,29.05969290404942,28.988112418091767,0.0
2017,7,2,11,0,10888.78667283665,11549.064322073114,17440.23692734845,17416.185099490976,2248.573808422027,1.0965880125223184,1.1630832600075025,1.756371517084308,1.7539493058468114,0.2264493865403573,11.576197191791012,13.339328843066124,29.070457667198117,29.006232365986204,0.0
2017,7,2,12,0,10913.722772277228,11601.55715571557,17448.059405940596,17425.908190819082,2248.5976597659765,1.09909927753797,1.1683697086749691,1.7571593033205164,1.7549284988432505,0.2264517885972314,11.642783767543243,13.479499837550026,29.09134593966914,29.032195817962425,0.0
2017,7,2,13,0,10938.497808939526,11653.978965819457,17458.964066608238,17438.296231375985,2248.618755477651,1.101594322298202,1.1736490046319785,1.758257489837543,1.7561760734926704,0.2264539131357626,11.70894026074366,13.619481176822829,29.120464523032602,29.065275450491207,0.0
2017,7,2,14,0,10964.09739427595,11706.721913712088,17472.615121742845,17452.93635198633,2248.6612558735583,1.1041724054490538,1.1789606418022993,1.7596322603584202,1.7576504510368662,0.22645819332929618,11.777298529564279,13.76032004831013,29.15691677353576,29.104368796443172,0.0
2017,7,2,15,0,10991.074104912574,11762.341382181516,17489.453788509574,17470.476269775187,2248.7260616153208,1.1068891762793809,1.1845619675023271,1.7613280487000993,1.759416861349498,0.22646471988301195,11.849334123405448,13.908840055443285,29.201880860627032,29.15120543588923,0.0
2017,7,2,16,0,11017.331709297605,11818.231425091351,17507.126268777913,17489.753958587087,2248.7779131140887,1.1095335272042866,1.1901905421943526,1.76310780892467,1.7613582788228117,0.2264699418214197,11.919449492384546,14.05808257376442,29.249071475028753,29.202682416951685,0.0
2017,7,2,17,0,11044.446555819477,11875.824228028503,17522.59857482185,17509.895486935868,2248.8155186064923,1.1122642093391901,1.1959905985887336,1.7646659940174432,1.7633866920701493,0.22647372905167906,11.991853946592986,14.211871955635546,29.29038699094177,29.256466104260195,0.0
2017,7,2,18,0,11069.538104448742,11929.703675048357,17534.01160541586,17528.25686653772,2248.840232108317,1.1147911292210768,1.2014166902988515,1.7658153776043388,1.7652358298606061,0.2264762179360399,12.05885561351638,14.355745606740653,29.320863072438627,29.30549627542616,0.0
2017,7,2,19,0,11095.91993957704,11986.439577039275,17544.604229607252,17546.123867069487,2248.859516616314,1.1174479912505049,1.2071304499562774,1.7668821396604406,1.767035179988135,0.22647816006915808,12.12930271634428,14.507246817440443,29.34914843141725,29.353206319099247,0.0
2017,7,2,20,0,11121.067158671587,12041.50553505535,17552.60664206642,17561.89372693727,2248.8649446494464,1.119980517656601,1.2126760329707522,1.7676880467421894,1.768623331024198,0.22647870672364956,12.196453041114067,14.654288798745535,29.37051718087765,29.395316386579065,0.0
2017,7,2,21,0,11145.061371841155,12094.18916967509,17558.203610108303,17575.561010830326,2248.863537906137,1.1223969269745617,1.217981696989562,1.7682517062455738,1.769999736009522,0.22647856505123717,12.260524503542737,14.794969291207487,29.3854626987687,29.431811975156855,0.0
2017,7,2,22,0,11167.334275618374,12146.024028268552,17562.162544169612,17587.235335689045,2248.8579505300354,1.1246399869345944,1.223201882249475,1.7686504024920109,1.771175433974384,0.22647800234939522,12.319999581248435,14.933383301311345,29.39603419068617,29.462985786407796,0.0
2017,7,2,23,0,11190.083708059496,12197.766862677274,17564.709789000346,17597.49014181944,2248.8481494292632,1.1269310369742285,1.2284128000397287,1.768906930457016,1.7722081750456085,0.2264770152854573,12.38074712325035,15.071551583040609,29.402836068890146,29.490369073772115,0.0
2017,7,3,0,0,11212.204607046071,12248.616531165311,17566.119241192413,17606.113821138213,2248.837398373984,1.1291587885802354,1.2335337688363988,1.7690488736077052,1.7730766487557714,0.2264759325520779,12.439816297609095,15.20733485345574,29.406599713227543,29.513396786948597,0.0
2017,7,3,1,0,11232.673754152824,12296.398671096345,17566.368106312293,17612.936877076412,2248.8225913621263,1.1312201956973915,1.2383458129987368,1.7690739361154677,1.773763785132538,0.22647444134534792,12.494474822419186,15.334926939970527,29.407264249451828,29.53161631301156,0.0
2017,7,3,2,0,11252.638644509612,12344.264581296839,17565.360703812315,17618.537634408603,2248.8132942326492,1.1332308200408598,1.2431662934111554,1.7689724824606459,1.7743278262901865,0.22647350503610608,12.547786834222478,15.462742714945719,29.40457419028643,29.546571950523784,0.0
2017,7,3,3,0,11272.528132992327,12391.29283887468,17563.47442455243,17622.72378516624,2248.799232736573,1.1352338507352278,1.2479024155213094,1.7687825190136806,1.7747494050532655,0.22647208890989615,12.600897499259148,15.588321716641698,29.39953728045307,29.55775017586773,0.0
2017,7,3,4,0,11289.400817353033,12432.817353033637,17561.254951273186,17625.42470921094,2248.7884313109084,1.136933065330184,1.2520842666485068,1.7685590002829832,1.7750214096586197,0.22647100110374055,12.645952433979762,15.699204138500873,29.393610647142438,29.564962419556274,0.0
2017,7,3,5,0,11316.014810243752,12478.225239123727,17557.730330145016,17627.421166306696,2248.7738352360384,1.1396133073940942,1.256657204264588,1.7682040426621501,1.77522246887639,0.22646953114036866,12.717019461995742,15.820456278392767,29.38419889156861,29.570293535448613,0.0
2017,7,3,6,0,11339.543168736747,12521.92426537413,17552.27627991518,17628.334444107844,2248.7634050287793,1.1419828016084095,1.261058046145354,1.7676547761759371,1.775314443294152,0.2264684807194323,12.779846963279999,15.937145273556876,29.36963500672793,29.57273225119441,0.0
2017,7,3,7,0,11355.287164179104,12557.031641791045,17547.666865671643,17628.458507462685,2248.7546268656715,1.1435683478882064,1.2645936400498916,1.7671905712583171,1.7753269374904348,0.226467596675033,12.82188796524926,16.030892086372862,29.357326542380658,29.57306353671865,0.0
2017,7,3,8,0,11375.049574655324,12599.022587268993,17544.45995893224,17629.437371663244,2248.747433264887,1.1455585810403104,1.2688224644351824,1.7668676100437437,1.775425516989057,0.2264668722111097,12.874659301496617,16.14302001135054,29.348763176409637,29.575677387193092,0.0
2017,7,3,9,0,11395.457900807382,12641.274509803921,17544.783160322953,17632.163783160322,2248.7612456747406,1.1476138629096602,1.273077571405809,1.7669001591178097,1.7757000884314034,0.2264682632519712,12.929155414424839,16.255844823095842,29.349626220083827,29.58295769095683,0.0
2017,7,3,10,0,11416.906152537567,12683.52594272753,17548.91749362064,17637.487950099236,2248.797278140062,1.1497738737204206,1.27733262902723,1.7673165196563962,1.7762362747108562,0.2264718920634629,12.986428431243027,16.36866832633941,29.360666083407704,29.597174752115876,0.0
2017,7,3,11,0,11437.892916899053,12726.112660345789,17556.488566648077,17645.355270496373,2248.84104852203,1.151887408828044,1.2816214526557284,1.7680789873510916,1.77702857689424,0.226476300156655,13.042469137688446,16.48238714042198,29.3808830308804,29.61818276561654,0.0
2017,7,3,12,0,11459.449259462424,12769.938562808557,17567.32419089413,17655.86066922655,2248.8897421832144,1.1540583051042248,1.286035071966482,1.7691702214623963,1.7780865546248472,0.2264812040708252,13.10003078428616,16.599414931095335,29.409817270143463,29.646235206861952,0.0
2017,7,3,13,0,11480.46423751687,12813.017004048583,17580.816194331983,17668.66072874494,2248.9392712550607,1.156174681640347,1.2903734158568698,1.7705289741920234,1.7793756231122655,0.2264861921187837,13.156146831642536,16.714446782491365,29.445844806463203,29.680415054847867,0.0
2017,7,3,14,0,11502.30074388948,12856.31455897981,17597.039319872478,17683.75345377258,2248.9872476089267,1.1583737927022826,1.2947338263996095,1.7721627728338576,1.7808955814075773,0.226491023793294,13.214456597597335,16.83006373454755,29.48916522718755,29.720716981382978,0.0
2017,7,3,15,0,11523.44769874477,12900.149581589958,17614.266736401674,17699.602510460252,2249.029288702929,1.160503460460627,1.299148364265344,1.7738977115772758,1.7824917084627072,0.22649525773076332,13.27092506374259,16.94711588084663,29.535167393165295,29.76303853422754,0.0
2017,7,3,16,0,11542.853168469861,12942.322514167954,17630.74085522926,17714.613086038124,2249.0685213807315,1.162457746675738,1.303395516352823,1.77555678733411,1.784003393635315,0.22649920883404723,13.322743261460865,17.059729767649337,29.579158040457646,29.803121097649566,0.0
2017,7,3,17,0,11561.404719614311,12984.842425780258,17647.296625222025,17730.028926668358,2249.1103780766302,1.1643260363484662,1.3076776119997828,1.7772240858639414,1.7855558922919366,0.22650342420087616,13.372281247712765,17.173270188273015,29.623366715832926,29.844285836838814,0.0
2017,7,3,18,0,11578.83470867717,13026.133533383347,17661.934483620906,17745.136284071017,2249.1432858214553,1.1660813758539599,1.3118359571875677,1.7786982353999334,1.787077324096487,0.22650673832333543,13.418824343015316,17.283529346555653,29.662454016112537,29.884626833696622,0.0
2017,7,3,19,0,11595.501232134056,13067.70527353376,17674.377525874814,17759.718087727946,2249.1710202069985,1.1677598281997128,1.3160225643260894,1.7799513493340964,1.7885458284613533,0.22650953143937885,13.463328763524666,17.394537874782078,29.695680523622993,29.923564451400928,0.0
2017,7,3,20,0,11610.647558902114,13108.653874180229,17684.688851105173,17773.2484819043,2249.193101773136,1.1692851844388708,1.3201464162974326,1.7809897823359222,1.7899084474845277,0.226511755262818,13.50377381736598,17.503882440158243,29.72321473339725,29.95969450308506,0.0
2017,7,3,21,0,11624.528735632184,13148.863026819923,17693.17049808429,17785.60632183908,2249.2097701149423,1.170683130108077,1.3241958000136975,1.7818439521494953,1.7911529809636175,0.22651343392315268,13.540840560469528,17.61125246836809,29.745863176569216,29.99269349851768,0.0
2017,7,3,22,0,11636.930342384889,13188.419362455727,17698.6106257379,17796.91145218418,2249.2203069657617,1.1719320712151466,1.3281794397439697,1.7823918166380142,1.792291498127907,0.2265144950841084,13.57395642483177,17.71687928473995,29.76038988722673,30.022881455158117,0.0
2017,7,3,23,0,11648.61015370284,13227.106660456451,17699.791336748953,17806.700512342803,2249.223102002795,1.1731083218475025,1.3320755604593821,1.7825107237989535,1.7932773348226845,0.2265147765708847,13.605144890145802,17.820185521054977,29.763542728774738,30.04902106581132,0.0
2017,7,4,0,0,11666.798989202849,13265.037445439926,17699.073742246725,17814.946933149553,2249.2221456466805,1.1749400831818881,1.3358954942393462,1.7824384562864595,1.7941078153829753,0.2265146802567406,13.653714321922967,17.921471649130964,29.761626544634435,30.071041384811465,0.0
2017,7,4,1,0,11683.096803445931,13299.944683745183,17696.074359555656,17821.45091815915,2249.2115166628882,1.1765814036151174,1.3394109326353745,1.7821363943608486,1.7947628188095404,0.2265136098171194,13.697234184095914,18.014684035557927,29.75361732650486,30.08840890078813,0.0
2017,7,4,2,0,11696.364205816555,13334.331991051455,17693.088143176734,17826.34720357942,2249.1973154362418,1.1779175372998454,1.3428740098172387,1.78183565851826,1.7952559139371185,0.22651217961871384,13.732661972982678,18.10650805638758,29.7456432696693,30.101483393468474,0.0
2017,7,4,3,0,11708.935982339955,13368.306401766004,17690.46092715232,17829.7527593819,2249.184105960265,1.1791836157276667,1.346295505012108,1.7815710767215451,1.7955988806341394,0.22651084929902032,13.766232236024196,18.197229524476015,29.73862784288645,30.110577207864555,0.0
2017,7,4,4,0,11720.806275877098,13400.840270211374,17687.945086075397,17831.98954020484,2249.1714970581825,1.1803790492984458,1.3495719261381407,1.781317711318077,1.7958241424209336,0.22650957946282219,13.797929339882737,18.28410433145379,29.731909820485054,30.116550058574074,0.0
2017,7,4,5,0,11732.07917383821,13432.528399311532,17685.5413080895,17833.089500860584,2249.156626506024,1.1815143203981566,1.3527631745024515,1.7810756316386074,1.7959349172609809,0.22650808185698038,13.828031226624708,18.368720769635313,29.725491040780533,30.11948727039055,0.0
2017,7,4,6,0,11742.804333970682,13463.43233482048,17683.338007223283,17833.323135755258,2249.145527937115,1.1825944298970514,1.355875448282038,1.780853741584828,1.795958446195127,0.2265069641256778,13.85667049508925,18.451243184631124,29.7196075920873,30.120111143675988,0.0
2017,7,4,7,0,11754.03441040705,13493.570289550986,17681.416701636594,17833.21779269828,2249.1372219890895,1.1837253885463261,1.358910581743422,1.78066025070918,1.7959478372693112,0.22650612763782235,13.886658036548722,18.531720212298445,29.714477151943235,30.119829846386338,0.0
2017,7,4,8,0,11765.596683937823,13523.419689119171,17680.780932642487,17833.789844559586,2249.137409326425,1.1848898020927152,1.3619166553082245,1.780596223742233,1.7960054474420497,0.22650614650447135,13.917532639718962,18.611426712365933,29.712779467127742,30.121357388922583,0.0
2017,7,4,9,0,11778.006552006553,13553.201474201474,17682.33415233415,17835.572481572483,2249.151515151515,1.1861395752644754,1.3649159195870284,1.7807526455171572,1.7961849732100232,0.22650756709503406,13.950670566403655,18.690952663174308,29.71692701439989,30.126117542102048,0.0
2017,7,4,10,0,11790.314383977342,13582.784543799313,17686.11288691078,17838.88974307101,2249.1774226178436,1.187379072606262,1.3678951715376366,1.7811331944067228,1.7965190480070368,0.22651017622296057,13.983536027885876,18.76994798404158,29.72701732637597,30.134975586410228,0.0
2017,7,4,11,0,11802.574970011996,13612.427828868453,17692.06957217113,17843.91843262695,2249.205117952819,1.1886138117394416,1.3708804877268606,1.7817330803932165,1.7970254772760925,0.2265129654062409,14.016275324739564,18.849104099122712,29.7429233950041,30.148403635890066,0.0
2017,7,4,12,0,11815.08537549407,13641.495652173913,17699.833201581027,17850.460079051383,2249.2339920948616,1.1898737097917338,1.3738078503033861,1.7825149400432119,1.7976842735831446,0.22651587330658918,14.049681714179226,18.926723565304563,29.763654523135763,30.165871720672605,0.0
2017,7,4,13,0,11828.20390625,13671.6203125,17710.08984375,17859.00625,2249.2640625,1.191194850881584,1.3768416448729113,1.783547865995206,1.798544941470027,0.22651890168199315,14.084711972121095,19.00716509204958,29.791042712641946,30.18869246125164,0.0
2017,7,4,14,0,11841.313767136513,13701.47827765978,17722.22436763854,17868.96929909249,2249.295230739525,1.1925151187909986,1.3798485810886965,1.784769909817824,1.7995483003359638,0.22652204061974704,14.119719077550245,19.086894465439723,29.823445391395545,30.215296674951496,0.0
2017,7,4,15,0,11854.49637266132,13731.3898434517,17735.799923634975,17880.47193585338,2249.3256968308515,1.1938427127741273,1.3828609152439215,1.786137077020024,1.8007067079169006,0.22652510884450838,14.154920434943765,19.16676696601922,29.85969603874177,30.246012029029696,0.0
2017,7,4,16,0,11867.252265861027,13760.683534743202,17749.44259818731,17892.15483383686,2249.3527190332325,1.1951273333540136,1.385811024517091,1.7875110036341806,1.8018832693152198,0.22652783023694312,14.188982345981543,19.244989564339576,29.89612591292923,30.277208734350733,0.0
2017,7,4,17,0,11879.152194211018,13790.373856209151,17762.850420168066,17903.692250233427,2249.378151260504,1.1963257514684698,1.3888010776788693,1.788861278704012,1.803045179596802,0.22653039150378285,14.220758585471899,19.32427128097205,29.931928662803642,30.308016963072003,0.0
2017,7,4,18,0,11889.902087566968,13819.29059671162,17774.980232772956,17914.148161832625,2249.398854609274,1.1974083517960077,1.3917132249584088,1.7900828480081858,1.8040981735162192,0.22653247652764288,14.249463898638648,19.401487311228575,29.96431875962817,30.335937257801906,0.0
2017,7,4,19,0,11899.79312865497,13848.32821637427,17785.780701754386,17923.68128654971,2249.4144736842104,1.1984044588143714,1.3946375458866183,1.791170541698124,1.8050582355530986,0.22653404951683784,14.275875828491621,19.479026127640402,29.993159124077486,30.36139344946113,0.0
2017,7,4,20,0,11909.185319110467,13876.999457602604,17795.067076478033,17932.131621768214,2249.4268667510396,1.1993503275928004,1.3975249693980378,1.7921057539722454,1.8059092519339763,0.226535297616376,14.300955683733504,19.555586603406045,30.017956420478704,30.383958278883156,0.0
2017,7,4,21,0,11917.096958855098,13905.431842576028,17802.057960644008,17939.6228980322,2249.4368515205724,1.200147093067442,1.4003883382502096,1.7928097919402695,1.8066636835099972,0.2265363031775026,14.322082042084112,19.631509266204827,30.036624094817384,30.403962147440858,0.0
2017,7,4,22,0,11931.241367097575,13932.754382858155,17804.7451744289,17945.93093678059,2249.4358066229856,1.2015715481771798,1.4031399367698763,1.7930804158557467,1.807298953583415,0.22653619794639124,14.359851687055485,19.704468321552458,30.04379972930278,30.42080643054243,0.0
2017,7,4,23,0,11942.266386260077,13959.031195233089,17803.728005608133,17950.92534174553,2249.4237644584646,1.2026818558662513,1.4057862221923076,1.7929779788380624,1.807801930122195,0.22653498518604837,14.389291665148537,19.774634984029145,30.04108359612077,30.434142930351236,0.0
2017,7,5,0,0,11951.481699913269,13984.301821335646,17802.62064180399,17954.563052905465,2249.412662619254,1.2036099116903538,1.4083311766205098,1.7928664584833958,1.8081682767644718,0.22653386712539536,14.413899207183627,19.842114839704784,30.038126616870223,30.443856667569527,0.0
2017,7,5,1,0,11959.329670329671,14008.868131868132,17801.28021978022,17956.83379120879,2249.4024725274726,1.2044002651595151,1.4108052007894922,1.7927314672864727,1.8083969583673465,0.22653284088636821,14.434855550228818,19.907713968715093,30.03454730464959,30.449920195225136,0.0
2017,7,5,2,0,11966.357300696924,14032.727519972803,17799.461499235083,17957.84055753867,2249.389087200408,1.2051080038367983,1.4132080323108904,1.7925483075895217,1.8084983477964502,0.2265314928567999,14.45362134943917,19.971425413792492,30.029690797287873,30.452608551435823,0.0
2017,7,5,3,0,11972.442948502188,14056.106361494447,17797.078424772804,17957.778525748905,2249.375967687647,1.2057208773344303,1.4155624688413961,1.7923083128811976,1.8084921005678194,0.22653017159725672,14.46987178391035,20.033853658288894,30.023327300912005,30.452442905213747,0.0
2017,7,5,4,0,11977.932,14078.621333333333,17794.038,17956.674666666666,2249.364,1.2062736687660218,1.4178299068609874,1.792002117753029,1.8083809331655503,0.2265289663374424,14.48452913321655,20.093975123970143,30.01520849028483,30.449495284549982,0.0
2017,7,5,5,0,11983.306156131375,14101.085987786764,17790.284865489353,17954.704076580292,2249.3513781152005,1.2068148893301864,1.4200922774686182,1.7916241470865142,1.8081824789347871,0.22652769519376134,14.49887967920425,20.153962226448677,30.005186540287067,30.44423324028635,0.0
2017,7,5,6,0,11988.506047728015,14123.127819548872,17786.128800261522,17952.141876430207,2249.3389996730957,1.2073385600912763,1.4223120664607158,1.7912055980383708,1.8079244447868998,0.22652644856707183,14.512764889480826,20.212820270882492,29.994088648297762,30.43739142541303,0.0
2017,7,5,7,0,11993.728347094058,14144.753116399546,17782.046300793267,17949.14748259673,2249.3262101343694,1.2078644874818854,1.424489907062766,1.7907944576474326,1.8076228854029777,0.22652516053904795,14.526709934634049,20.27056604734212,29.98318719798672,30.429395532253157,0.0
2017,7,5,8,0,11999.89544579859,14166.051956382296,17778.8159076331,17946.672225785762,2249.3220012828738,1.2084855637235317,1.426634870828001,1.7904691311546899,1.8073736071930702,0.22652473666772696,14.543177866116604,20.327440089448174,29.974561116303487,30.422785882413773,0.0
