year,month,day,hour,minute,con_flowRate,con_flowSpeed,con_totalFlowRate,con_positiveTotalFlow,con_positiveTotalFlowDecimal,eva_flowRate,eva_flowSpeed,eva_totalFlowRate,eva_positiveTotalFlow,eva_positiveTotalFlowDecimal,ch1Watt,ch2Watt,ch3Watt,totalPositiveWattHour,totalNegativeWattHour,ch1Current,ch2Current,ch3Current,ch1Voltage,ch2Voltage,ch3Voltage,ch1PowerFactor,ch2PowerFactor,ch3PowerFactor,voltage12,voltage23,voltage31,ch1Hz,ch2Hz,ch3Hz,i1THD,i2THD,i3THD,v1THD,v2THD,v3THD,ain1,ain2,ain3,ain4,ain5,voltage1,voltage2,voltage3,voltage4,voltage5,value1,value2,value3,value4,value5
2017,6,1,5,0,202.29935455322266,1.7406972646713257,202824.0,203028.0,1055850357.5,239.10194396972656,3.562035322189331,333040.0,334388.0,1055652861.0,40154.5,36698.5,34907.5,95327550.0,55845750.0,195.63263453927894,187.50339104238742,173.50609540704738,225.2,223.05,224.0,0.912,0.8775,0.899,388.2,387.2,389.05,60.025000000000006,60.025000000000006,60.025000000000006,40.75,43.650000000000006,44.349999999999994,2.5,2.7,2.9,10196.0,11048.0,18944.0,18182.0,2292.0,1.026818871498108,1.1126220226287842,1.907812476158142,1.831072986125946,0.23082275688648224,9.726257752893941,12.001341420660523,33.08593784571825,31.05117853741393,0.0
2017,6,1,5,30,201.98290252685547,1.7379744052886963,202925.0,203129.0,1057685374.5,239.06834411621094,3.561534285545349,333158.0,334506.0,1045954270.0,39695.0,36765.5,34980.0,95383400.0,55873250.0,193.70568440513065,187.3050355525445,173.9864840618538,224.8,222.8,223.7,0.912,0.881,0.8975,387.65,386.75,388.5,60.015,60.015,60.015,40.95,43.05,44.1,2.45,2.6,2.9,10196.0,11048.0,18962.0,18180.0,2292.0,1.026818871498108,1.1126220226287842,1.909625232219696,1.83087158203125,0.23082275688648224,9.726257752893941,12.001341420660523,33.13400334978121,31.045838277057214,0.0
2017,6,1,6,0,201.5539779663086,1.734283685684204,203026.0,203230.0,1057652665.5,239.08634185791016,3.5618027448654175,333278.0,334625.0,1058209279.0,39813.0,36603.5,34609.0,95439000.0,55900550.0,194.44883718147835,187.4762441033419,172.66804903499985,224.05,222.0,223.0,0.914,0.879,0.898,386.25,385.3,387.15,60.004999999999995,60.004999999999995,60.004999999999995,40.6,43.1,44.1,2.4,2.6,2.9,10200.0,11050.0,18990.0,18230.0,2292.0,1.0272216796875,1.112823486328125,1.912445068359375,1.835906982421875,0.23082275688648224,9.73693827360737,12.006683261443506,33.208771736054004,31.1793526881064,0.0
2017,6,1,6,30,201.9263153076172,1.737487554550171,203127.0,203331.0,1055490043.0,238.81169891357422,3.557710886001587,333397.0,334745.0,1049853278.0,39236.0,36382.0,34322.0,95495200.0,55927900.0,192.90129903190595,187.03108418431677,172.75641090008656,222.6,220.7,221.5,0.915,0.883,0.899,384.0,383.0,384.7,59.97,59.97,59.97,40.4,42.2,43.5,2.3,2.5,2.8,10272.0,11088.0,19038.0,18286.0,2292.0,1.0344727039337158,1.1166503429412842,1.917279064655304,1.8415465950965881,0.23082275688648224,9.929200289859208,12.108152949499873,33.33694588674648,31.328887880225725,0.0
2017,6,1,7,0,201.28778839111328,1.7319933772087097,203228.0,203432.0,1055817593.0,239.12451171875,3.5623711347579956,333516.0,334864.0,1055260125.0,39150.0,36635.0,34324.0,95549250.0,55954050.0,192.63249315226375,187.77375222184816,172.71399500887628,222.3,220.25,221.1,0.914,0.884,0.899,383.3,382.25,383.95,59.96,59.96,59.96,40.55,42.4,43.6,2.2,2.4,2.7,10348.0,11196.0,19136.0,18364.0,2296.0,1.0421264171600342,1.127526879310608,1.927148461341858,1.849401831626892,0.23122557997703552,10.132139665971941,12.39654597387763,33.59863444848813,31.537170677547703,0.0
2017,6,1,7,30,199.28074645996094,1.7147235870361328,203328.5,203532.5,1057455967.0,234.18610382080078,3.488800883293152,333635.0,334982.0,1057848702.0,56819.0,52790.5,53410.5,95631500.0,55991650.0,281.68087679469545,269.4746271002528,266.079458561186,222.1,219.05,220.3,0.9115,0.896,0.911,382.1,380.55,383.15,59.96,59.96,59.96,39.099999999999994,40.2,40.05,3.4,3.95,4.45,9970.0,11260.0,19316.0,17878.0,2292.0,1.004058837890625,1.13397216796875,1.9452758431434631,1.800457775592804,0.23082275688648224,9.12277198278112,12.567443787850081,34.079284747838926,30.239411550405393,0.0
2017,6,1,8,0,198.4871597290039,1.7078951597213745,203427.5,203631.5,1055817598.0,234.2146987915039,3.489226818084717,333754.0,335101.0,1057979647.0,38311.0,36321.0,35094.0,95692900.0,56020950.0,188.86913625621008,185.08620927341406,176.21265962241523,222.75,219.65,220.95,0.911,0.892,0.899,383.25,381.6,384.25,60.02,60.02,60.02,40.349999999999994,40.8,41.75,2.6,3.1,3.5,10104.0,10946.0,18466.0,17692.0,2292.0,1.017553687095642,1.102349877357483,1.8596740365028381,1.7817261219024658,0.23082275688648224,9.480589972222429,11.72897391863171,31.809539760002792,29.742738889558186,0.0
2017,6,1,8,30,199.14010620117188,1.7135133147239685,203527.5,203731.5,1058111417.5,234.34739685058594,3.491203784942627,333871.0,335219.0,1055784701.0,38023.0,35816.0,34500.0,95746400.0,56046600.0,188.87173595653528,185.04831512961593,175.06277432278296,220.3,217.1,218.3,0.913,0.893,0.904,378.7,376.9,379.8,60.01,60.01,60.01,39.5,40.2,41.1,2.7,3.2,3.7,10320.0,11310.0,18480.0,17720.0,2292.0,1.039306640625,1.139007568359375,1.861083984375,1.7845458984375,0.23082275688648224,10.057372860125412,12.700958198899265,31.84692474335232,29.817505695404716,0.0
2017,6,1,9,0,199.77001190185547,1.7189334630966187,203627.0,203831.0,1058078685.5,234.32745361328125,3.4909067153930664,333988.0,335336.0,1057226687.0,55797.5,51683.5,51962.0,95827050.0,56084550.0,274.8049790488187,263.4442266818031,258.79051276175204,223.9,220.64999999999998,221.9,0.906,0.89,0.9055,385.05,383.25,386.1,59.99,59.99,59.99,40.3,42.0,41.3,3.2,3.9,4.4,9926.0,11210.0,19412.0,18136.0,2296.0,0.9996276795864105,1.128936767578125,1.9549438953399658,1.826440453529358,0.23122557997703552,9.005279143015212,12.433929376800894,34.33563462965013,30.92834622750444,0.0
2017,6,1,9,30,200.74283599853516,1.7273041605949402,203727.5,203931.5,1054343029.0,234.26883697509766,3.490033507347107,334103.5,335451.0,1056407261.0,55650.0,51720.5,51834.5,95906500.0,56122950.0,273.5554866749061,263.2273768333048,257.6303723694453,224.25,221.3,222.3,0.907,0.89,0.904,385.8,384.1,386.75,60.01,60.01,60.01,39.8,42.0,41.2,3.3,3.7,4.4,9896.0,11198.0,19474.0,18188.0,2296.0,0.9966064691543579,1.127728283405304,1.9611877799034119,1.831677258014679,0.23122557997703552,8.925171286598834,12.401886234234345,34.50119218326587,31.067200898910336,0.0
2017,6,1,10,0,200.01043701171875,1.7210021018981934,203826.0,204030.0,1057423359.0,234.52212524414062,3.4938066005706787,334221.0,335568.0,1058405597.0,55203.0,52055.5,51564.0,95986100.0,56161250.0,273.1184832287387,265.06621483189303,258.46770500653975,223.2,220.3,221.25,0.9055,0.89,0.903,384.15,382.45000000000005,384.85,60.01,60.01,60.01,40.150000000000006,42.0,41.3,3.25,3.6500000000000004,4.3,9902.0,11236.0,19482.0,18186.0,2296.0,0.997210681438446,1.131555199623108,1.961993396282196,1.831475853919983,0.23122557997703552,8.941192067668977,12.503357502716979,34.52255322469273,31.061860638553622,0.0
2017,6,1,10,30,200.1827392578125,1.7224847674369812,203927.5,204131.5,1057587129.0,234.36742401123047,3.491502285003662,334338.0,335685.5,1056898429.0,54731.0,51541.0,51643.0,96063900.0,56198900.0,272.74406991260923,263.93829741282707,258.9565932358043,222.4,219.4,220.4,0.903,0.891,0.905,382.6,381.1,383.6,59.98,59.98,59.98,40.2,42.0,41.1,3.2,3.6,4.3,9910.0,11234.0,19440.0,18140.0,2296.0,0.998016357421875,1.1313537955284119,1.957763671875,1.82684326171875,0.23122557997703552,8.962554689522099,12.498017242360266,34.41040143549667,30.939026748217866,0.0
2017,6,1,11,0,198.92091369628906,1.7116273641586304,204029.0,204233.0,1057619828.0,234.51129150390625,3.493645429611206,334455.0,335803.0,1054833919.0,54914.0,51307.5,51403.5,96144200.0,56237650.0,273.0756459166265,262.9066640878325,257.9993702904544,222.2,219.1,220.1,0.905,0.891,0.905,382.25,380.4,383.1,59.98,59.98,59.98,39.7,41.9,40.8,3.2,3.7,4.4,9932.0,11268.0,19436.0,18152.0,2296.0,1.0002319812774658,1.1347777843475342,1.957360863685608,1.828051745891571,0.23122557997703552,9.021302294724755,12.588804829276935,34.39972091478324,30.971069890784417,0.0
2017,6,1,11,30,200.86017608642578,1.72831392288208,204127.5,204331.5,1057193942.0,234.19017028808594,3.488861560821533,334572.0,335920.0,1057160063.0,55003.0,51179.0,51402.0,96223000.0,56275450.0,273.30168244731,262.60456337436915,257.68690644084506,222.0,218.9,219.7,0.907,0.8925000000000001,0.908,381.75,379.9,382.7,59.995000000000005,59.995000000000005,59.995000000000005,39.349999999999994,41.6,40.4,3.3,3.7,4.4,9924.0,11228.0,19470.0,18176.0,2296.0,0.9994262456893921,1.1307494640350342,1.960784912109375,1.830468773841858,0.23122557997703552,8.999938092445364,12.481993300437589,34.49051008212618,31.035157756343786,0.0
2017,6,1,12,0,200.30465698242188,1.7235339283943176,204227.5,204431.5,1058537373.5,233.6941680908203,3.4814727306365967,334687.0,336035.0,1056439231.0,55472.0,51210.5,51705.0,96302000.0,56313150.0,273.6708733123885,261.20695941284237,257.67405551212363,223.7,220.8,221.6,0.9065000000000001,0.8885000000000001,0.907,384.95,383.29999999999995,385.65,59.99,59.99,59.99,39.650000000000006,42.2,41.0,3.3,3.6,4.3,9884.0,11168.0,19472.0,18176.0,2296.0,0.9953979551792145,1.1247069835662842,1.9609863758087158,1.830468773841858,0.23122557997703552,8.89312735381915,12.321776007178567,34.495851922909154,31.035157756343786,0.0
2017,6,1,12,30,199.84393310546875,1.7195696234703064,204327.5,204531.5,1058930621.5,233.68045043945312,3.481267809867859,334804.0,336152.0,1057062398.0,55053.0,50767.0,51473.0,96382300.0,56351800.0,273.1892506499054,259.5537390931469,256.83570171573933,222.4,219.5,220.5,0.907,0.891,0.907,382.7,381.1,383.6,59.95,59.95,59.95,39.3,42.0,40.6,3.3,3.7,4.3,9850.0,11120.0,19366.0,18114.0,2296.0,0.991973876953125,1.119873046875,1.9503112435340881,1.824224829673767,0.23122557997703552,8.802337396263077,12.193603436912364,34.21279915888811,30.869598622301787,0.0
2017,6,1,13,0,199.80733489990234,1.7192546129226685,204427.0,204631.0,1056374645.5,233.83269500732422,3.4835360050201416,334923.0,336270.5,1057488222.0,54182.0,50245.0,50917.0,96457900.0,56387900.0,271.6148473442493,259.28029998979804,256.3054272187205,220.7,217.7,218.7,0.905,0.891,0.908,379.9,378.1,380.8,60.0,60.0,60.0,39.5,41.9,40.5,3.2,3.6,4.2,9746.0,11038.0,19218.0,17958.0,2296.0,0.9815002381801605,1.111615002155304,1.9354064464569092,1.808514416217804,0.23122557997703552,8.524627263238148,11.974640118876955,33.81759618609727,30.45303460808409,0.0
2017,6,1,13,30,199.7021484375,1.7183495163917542,204526.5,204730.5,1057161176.5,233.95611572265625,3.485374689102173,335040.0,336387.5,1055816639.0,38099.0,36143.0,34739.5,96527850.0,56421550.0,189.11914188519205,185.73014455856537,175.83951037612292,221.5,218.4,219.25,0.91,0.8905000000000001,0.901,381.05,379.05,381.85,60.0,60.0,60.0,40.2,41.2,41.75,2.4,2.8,3.4,10158.0,11024.0,18520.0,17724.0,2296.0,1.022991955280304,1.110205054283142,1.8651123046875,1.784948706626892,0.23122557997703552,9.624786484411308,11.937255135527423,31.95373627219167,29.828186216118144,0.0
2017,6,1,14,0,199.15494537353516,1.713641107082367,204626.0,204830.0,1056833373.0,234.15850067138672,3.4883896112442017,335157.0,336504.5,1056964446.0,38137.0,36362.0,35004.0,96583100.0,56448200.0,189.6946451401897,185.77675503279383,177.0856917902243,221.3,218.2,219.4,0.91,0.893,0.905,380.7,379.0,381.7,59.99,59.99,59.99,39.9,40.8,41.4,2.5,3.0,3.7,10344.0,11320.0,18456.0,17678.0,2296.0,1.041723608970642,1.1400146484375,1.858667016029358,1.780316174030304,0.23122557997703552,10.121459145258514,12.727661081109103,31.78283845821922,29.705353906208657,0.0
2017,6,1,14,30,198.77947235107422,1.7104103565216064,204725.5,204929.5,1057193913.5,234.39649963378906,3.4919353723526,335274.0,336622.0,1053457791.0,54950.0,50981.5,51283.0,96663200.0,56485700.0,273.0987829384122,261.85093733468915,257.441786591716,221.64999999999998,218.4,219.6,0.908,0.8905000000000001,0.9075,381.1,379.4,382.05,59.99,59.99,59.99,39.25,41.7,40.4,3.4,3.8,4.5,9928.0,11238.0,19322.0,18038.0,2296.0,0.999829113483429,1.131756603717804,1.945880115032196,1.816571056842804,0.23122557997703552,9.010620193585059,12.508697763073691,34.09530710933534,30.666657665762784,0.0
2017,6,1,15,0,198.97547912597656,1.712096929550171,204825.5,205029.5,1055489945.5,234.09520721435547,3.4874470233917236,335391.0,336739.0,1056996223.0,55149.5,50733.5,51248.5,96741700.0,56523600.0,273.5421063562943,260.41833379794673,256.4929291694972,222.8,219.4,220.64999999999998,0.905,0.8865000000000001,0.905,383.05,381.2,384.1,60.004999999999995,60.004999999999995,60.004999999999995,39.9,42.25,41.05,3.3,3.75,4.4,9896.0,11200.0,19330.0,18032.0,2296.0,0.9966064691543579,1.1279296875,1.946685791015625,1.8159668445587158,0.23122557997703552,8.925171286598834,12.40722649459106,34.11666973118846,30.65063688469264,0.0
2017,6,1,15,30,199.59832763671875,1.7174562215805054,204927.0,205131.0,1057619837.0,233.8045654296875,3.4831167459487915,335508.0,336856.0,1055391550.0,55459.5,51094.0,51664.5,96820400.0,56561650.0,274.4672472857287,262.0765138796256,257.97080998934064,223.4,220.1,221.2,0.905,0.887,0.906,384.15,382.2,385.0,60.01,60.01,60.01,40.1,42.6,41.4,3.3,3.8,4.4,9892.0,11198.0,19372.0,18096.0,2296.0,0.996203601360321,1.127728283405304,1.9509155750274658,1.822412133216858,0.23122557997703552,8.914489185459137,12.401886234234345,34.228823100810786,30.82153469866509,0.0
2017,6,1,16,0,198.9814453125,1.7121481895446777,205027.0,205231.0,1054801908.0,234.17141723632812,3.488582134246826,335627.0,336975.0,1055980541.0,55954.0,51279.0,51714.0,96899600.0,56600350.0,276.319588213957,263.17922068924247,257.9259440446516,224.05,220.6,221.64999999999998,0.904,0.8835,0.904,385.1,383.0,385.95,59.99,59.99,59.99,40.5,43.349999999999994,41.8,3.3,3.7,4.3,9904.0,11204.0,19410.0,18132.0,2296.0,0.9974120855331421,1.128332495689392,1.954742431640625,1.8260376453399658,0.23122557997703552,8.946532328025691,12.417907015304488,34.330292788867155,30.91766570679101,0.0
2017,6,1,16,30,199.59378814697266,1.7174171209335327,205124.5,205328.5,1058242453.0,233.86223602294922,3.483976125717163,335742.0,337090.0,1056766814.0,55976.5,50841.0,51617.0,96979000.0,56639550.0,276.6624369686241,261.47113038250586,257.0656381298684,224.14999999999998,221.0,221.95,0.9025000000000001,0.88,0.904,385.6,383.6,386.45,60.03,60.03,60.03,40.8,43.95,42.3,3.2,3.6,4.2,9892.0,11196.0,19314.0,18042.0,2296.0,0.996203601360321,1.127526879310608,1.9450744986534119,1.816973865032196,0.23122557997703552,8.914489185459137,12.39654597387763,34.07394606790848,30.677338186476213,0.0
2017,6,1,17,0,199.41471099853516,1.715876281261444,205224.5,205428.5,1055981462.5,233.83531951904297,3.4835751056671143,335859.0,337207.0,1057094974.0,55331.5,50260.5,51035.0,97057800.0,56678350.0,275.65330185125424,260.0028716134658,256.9138438953335,221.3,218.05,219.2,0.905,0.884,0.905,380.55,378.7,381.55,59.98,59.98,59.98,40.3,42.75,41.75,3.2,3.6500000000000004,4.2,9846.0,11034.0,19266.0,18014.0,2296.0,0.9915710389614105,1.111212134361267,1.940240502357483,1.8141540884971619,0.23122557997703552,8.791656085336516,11.963958017737259,33.94577191721601,30.602571380629684,0.0
2017,6,1,17,30,199.17481231689453,1.7161750197410583,205324.0,205528.0,1056866298.0,234.12958526611328,3.487959146499634,335976.0,337324.0,1056603454.0,38687.0,35708.0,34672.0,97119700.0,56708200.0,191.55506710892084,184.28156495631293,174.5534614591869,222.0,218.7,219.9,0.91,0.887,0.903,381.8,379.9,382.8,60.0,60.0,60.0,40.1,41.4,41.9,2.8,3.4,3.8,10150.0,11012.0,18506.0,17728.0,2296.0,1.022186279296875,1.1089966297149658,1.8637023568153381,1.7853515148162842,0.23122557997703552,9.603423862558184,11.90521357338714,31.916351288842137,29.838866736831573,0.0
2017,6,1,18,0,197.49708557128906,1.6993759870529175,205423.5,205627.5,1057587096.5,234.23983764648438,3.489601492881775,336093.0,337441.0,1055391070.0,38596.0,35642.0,34982.5,97173400.0,56734200.0,191.45652463464256,183.62487980368797,175.38412780122482,222.35000000000002,219.1,220.3,0.908,0.8855,0.904,382.35,380.6,383.4,60.01,60.01,60.01,40.8,41.75,42.25,2.75,3.3,3.7,10154.0,11016.0,18480.0,17722.0,2296.0,1.0225891470909119,1.109399437904358,1.861083984375,1.784747302532196,0.23122557997703552,9.614105963697881,11.915894094100565,31.84692474335232,29.82284595576143,0.0
2017,6,1,18,30,198.7799835205078,1.7104147672653198,205522.5,205726.5,1056767836.0,233.78018188476562,3.4827535152435303,336210.0,337558.0,1057619294.0,38598.5,35529.0,34572.0,97227900.0,56760700.0,191.7152728101476,184.20693947550768,174.59434475683832,221.3,218.05,219.3,0.908,0.8825000000000001,0.903,380.35,378.7,381.6,59.98,59.98,59.98,40.9,42.2,42.55,2.6,3.1,3.5,10080.0,10934.0,18568.0,17756.0,2296.0,1.01513671875,1.1011413931846619,1.8699462413787842,1.788171410560608,0.23122557997703552,9.416503687089326,11.696930776065159,32.08190884245787,29.913636703530635,0.0
2017,6,1,19,0,198.85459899902344,1.7110567092895508,205622.0,205826.0,1057685375.0,234.03070831298828,3.4864859580993652,336327.0,337675.0,1055260477.0,39147.0,35106.0,34578.0,97283350.0,56787850.0,194.633242627999,183.45678693602008,174.4104032140824,221.5,218.2,219.4,0.908,0.8785000000000001,0.9045000000000001,380.9,379.05,381.9,59.995000000000005,59.995000000000005,59.995000000000005,40.7,42.9,42.849999999999994,2.6,3.1500000000000004,3.5,9936.0,10820.0,18632.0,17720.0,2292.0,1.000634789466858,1.08966064453125,1.8763916492462158,1.7845458984375,0.23082275688648224,9.03198281543818,11.392516970617258,32.25280981728286,29.817505695404716,0.0
2017,6,1,19,30,198.63475799560547,1.7091651558876038,205721.5,205925.5,1056735127.0,233.71456146240234,3.481775999069214,336446.0,337793.5,1058143550.0,39427.5,35344.0,34490.0,97337800.0,56814650.0,195.0033802282243,183.71352374135444,173.33691095332742,222.3,219.0,220.1,0.9095,0.878,0.9035,382.2,380.3,383.1,59.995000000000005,59.995000000000005,59.995000000000005,40.650000000000006,42.8,42.9,2.7,3.3,3.6,9892.0,10780.0,18628.0,17734.0,2292.0,0.996203601360321,1.08563232421875,1.8759887218475342,1.7859558463096619,0.23082275688648224,8.914489185459137,11.285705441777909,32.242126135716894,29.85489067875425,0.0
2017,6,1,20,0,198.6957550048828,1.7096898555755615,205821.0,206025.0,1056046998.0,233.72425842285156,3.4819204807281494,336563.0,337910.0,1055981565.0,39585.0,35359.0,34894.0,97392600.0,56841450.0,195.3250440767593,183.17330578274948,174.4515886907584,223.1,220.0,221.2,0.908,0.877,0.9055,383.8,382.15,384.85,60.0,60.0,60.0,40.8,43.2,42.9,2.7,3.1,3.5,9840.0,10712.0,18620.0,17728.0,2292.0,0.990966796875,1.0787842273712158,1.87518310546875,1.7853515148162842,0.23082275688648224,8.775634514053241,11.104127107092033,32.22076509429004,29.838866736831573,0.0
2017,6,1,20,30,200.49121856689453,1.725139081478119,205920.5,206124.5,1057226617.5,233.64044189453125,3.480671763420105,336678.0,338025.0,1055653757.0,39776.0,35515.5,34718.5,97447650.0,56868550.0,195.8673883358838,183.99868207293645,173.41838709480126,223.7,220.6,221.7,0.908,0.8755,0.905,384.8,382.95,385.8,60.01,60.01,60.01,40.9,43.5,43.150000000000006,2.7,3.2,3.5,9768.0,10644.0,18632.0,17720.0,2292.0,0.983715832233429,1.071936011314392,1.8763916492462158,1.7845458984375,0.23082275688648224,8.583374078227669,10.922545611553621,32.25280981728286,29.817505695404716,0.0
